patient,histology,uncertainty,broad,gene,cells,counts,detected_cells,sum_normalized_10000,detection_fraction,mean_normalized_10000
20,LUAD,0.3,Unassigned,PYCARD,3360,561,346,1206.7546840014988,0.10297619047619047,0.35915317976235084
20,LUAD,0.3,Unassigned,SIGIRR,3360,1374,874,5435.999145721558,0.26011904761904764,1.6178568886076066
20,normal,0.2,AT2-like,GSDMD,192,51,45,190.6460512234941,0.234375,0.9929481834556985
20,normal,0.2,AT2-like,IL1A,192,0,0,0.0,0.0,0.0
20,normal,0.2,AT2-like,IL1B,192,0,0,0.0,0.0,0.0
20,normal,0.2,AT2-like,IL1R1,192,194,97,801.8538921042169,0.5052083333333334,4.1763223547094634
20,normal,0.2,AT2-like,IL1R2,192,0,0,0.0,0.0,0.0
20,normal,0.2,AT2-like,IL1RAP,192,11,9,37.62985819380777,0.046875,0.19598884475941547
20,normal,0.2,AT2-like,IL1RN,192,0,0,0.0,0.0,0.0
20,normal,0.2,AT2-like,NLRP3,192,1,1,6.349206349206349,0.005208333333333333,0.03306878306878307
20,normal,0.2,AT2-like,PYCARD,192,4,3,10.422659091754673,0.015625,0.05428468276955559
20,normal,0.2,AT2-like,SIGIRR,192,70,56,285.522527344968,0.2916666666666667,1.487096496588375
20,normal,0.2,Fibroblasts,GSDMD,168,77,54,410.7231768238196,0.32142857142857145,2.4447808144274976
20,normal,0.2,Fibroblasts,IL1A,168,0,0,0.0,0.0,0.0
20,normal,0.2,Fibroblasts,IL1B,168,0,0,0.0,0.0,0.0
20,normal,0.2,Fibroblasts,IL1R1,168,94,56,462.05279870484753,0.3333333333333333,2.7503142780050447
20,normal,0.2,Fibroblasts,IL1R2,168,1,1,6.872852233676976,0.005952380952380952,0.040909834724267714
20,normal,0.2,Fibroblasts,IL1RAP,168,17,14,88.42179138127392,0.08333333333333333,0.5263201867932972
20,normal,0.2,Fibroblasts,IL1RN,168,1,1,5.007511266900351,0.005952380952380952,0.02980661468393066
20,normal,0.2,Fibroblasts,NLRP3,168,0,0,0.0,0.0,0.0
20,normal,0.2,Fibroblasts,PYCARD,168,2,2,13.818195230417418,0.011904761904761904,0.08225116208581797
20,normal,0.2,Fibroblasts,SIGIRR,168,5,3,22.949339190613003,0.017857142857142856,0.13660320946793453
20,normal,0.2,Macrophages,GSDMD,32,60,17,58.94938194823287,0.53125,1.8421681858822772
20,normal,0.2,Macrophages,IL1A,32,30,6,32.73191308025228,0.1875,1.0228722837578839
20,normal,0.2,Macrophages,IL1B,32,10,6,10.254681863468912,0.1875,0.3204588082334035
20,normal,0.2,Macrophages,IL1R1,32,2,2,0.9246342841868912,0.0625,0.02889482138084035
20,normal,0.2,Macrophages,IL1R2,32,0,0,0.0,0.0,0.0
20,normal,0.2,Macrophages,IL1RAP,32,21,9,15.21364720275591,0.28125,0.4754264750861222
20,normal,0.2,Macrophages,IL1RN,32,23,11,27.31712883278332,0.34375,0.8536602760244788
20,normal,0.2,Macrophages,NLRP3,32,0,0,0.0,0.0,0.0
20,normal,0.2,Macrophages,PYCARD,32,83,15,54.34049443797337,0.46875,1.6981404511866678
20,normal,0.2,Macrophages,SIGIRR,32,5,5,4.009980757293856,0.15625,0.125311898665433
20,normal,0.2,Other assigned,GSDMD,412,244,163,1779.3355805482959,0.39563106796116504,4.3187756809424656
20,normal,0.2,Other assigned,IL1A,412,1,1,9.057971014492754,0.0024271844660194173,0.021985366540030957
20,normal,0.2,Other assigned,IL1B,412,1,1,4.084967320261438,0.0024271844660194173,0.009914969223935529
20,normal,0.2,Other assigned,IL1R1,412,102,59,695.5007283058935,0.14320388349514562,1.6881085638492561
20,normal,0.2,Other assigned,IL1R2,412,0,0,0.0,0.0,0.0
20,normal,0.2,Other assigned,IL1RAP,412,18,15,132.61773534739527,0.03640776699029126,0.321887707153872
20,normal,0.2,Other assigned,IL1RN,412,0,0,0.0,0.0,0.0
20,normal,0.2,Other assigned,NLRP3,412,3,3,22.305850239399962,0.007281553398058253,0.054140413202427094
20,normal,0.2,Other assigned,PYCARD,412,6,6,39.1028992062241,0.014563106796116505,0.09490994952967015
20,normal,0.2,Other assigned,SIGIRR,412,156,111,1109.6313503703093,0.26941747572815533,2.693279976626964
20,normal,0.2,Other epithelial,GSDMD,113,42,31,173.68010758862886,0.2743362831858407,1.5369921025542377
20,normal,0.2,Other epithelial,IL1A,113,0,0,0.0,0.0,0.0
20,normal,0.2,Other epithelial,IL1B,113,0,0,0.0,0.0,0.0
20,normal,0.2,Other epithelial,IL1R1,113,44,32,163.12192528951627,0.2831858407079646,1.4435568609691705
20,normal,0.2,Other epithelial,IL1R2,113,0,0,0.0,0.0,0.0
20,normal,0.2,Other epithelial,IL1RAP,113,3,3,6.508278866545726,0.02654867256637168,0.0575953881995197
20,normal,0.2,Other epithelial,IL1RN,113,0,0,0.0,0.0,0.0
20,normal,0.2,Other epithelial,NLRP3,113,0,0,0.0,0.0,0.0
20,normal,0.2,Other epithelial,PYCARD,113,4,4,19.10664516117272,0.035398230088495575,0.16908535540860817
20,normal,0.2,Other epithelial,SIGIRR,113,36,27,120.13735610198547,0.23893805309734514,1.0631624433804023
20,normal,0.2,Other myeloid,GSDMD,45,27,16,141.80234995246212,0.35555555555555557,3.151163332276936
20,normal,0.2,Other myeloid,IL1A,45,1,1,6.0938452163315056,0.022222222222222223,0.13541878258514456
20,normal,0.2,Other myeloid,IL1B,45,26,4,155.89277454622544,0.08888888888888889,3.4642838788050097
20,normal,0.2,Other myeloid,IL1R1,45,2,2,10.011490486892077,0.044444444444444446,0.2224775663753795
20,normal,0.2,Other myeloid,IL1R2,45,0,0,0.0,0.0,0.0
20,normal,0.2,Other myeloid,IL1RAP,45,2,2,10.409573937830087,0.044444444444444446,0.23132386528511306
20,normal,0.2,Other myeloid,IL1RN,45,0,0,0.0,0.0,0.0
20,normal,0.2,Other myeloid,NLRP3,45,4,4,16.074242078670867,0.08888888888888889,0.3572053795260193
20,normal,0.2,Other myeloid,PYCARD,45,8,6,31.751790719190787,0.13333333333333333,0.7055953493153508
20,normal,0.2,Other myeloid,SIGIRR,45,16,13,99.30629838307266,0.28888888888888886,2.206806630734948
20,normal,0.2,Unassigned,GSDMD,454,280,186,1441.5758085719,0.40969162995594716,3.1752771113918503
20,normal,0.2,Unassigned,IL1A,454,29,7,36.69246746536477,0.015418502202643172,0.08082041291930567
20,normal,0.2,Unassigned,IL1B,454,16,8,41.31584295666645,0.01762114537444934,0.0910040593759173
20,normal,0.2,Unassigned,IL1R1,454,136,68,661.6632812813264,0.14977973568281938,1.457408108549177
20,normal,0.2,Unassigned,IL1R2,454,4,4,15.772451081658732,0.00881057268722467,0.034741081677662405
20,normal,0.2,Unassigned,IL1RAP,454,57,33,174.9289033624635,0.07268722466960352,0.38530595454287114
20,normal,0.2,Unassigned,IL1RN,454,42,13,60.790490568197725,0.028634361233480177,0.13389975896078793
20,normal,0.2,Unassigned,NLRP3,454,45,29,263.7044657298334,0.06387665198237885,0.5808468408146109
20,normal,0.2,Unassigned,PYCARD,454,54,32,131.23505746441478,0.07048458149779736,0.28906400322558323
20,normal,0.2,Unassigned,SIGIRR,454,157,108,996.5081961081836,0.23788546255506607,2.194951973806572
20,normal,0.3,AT2-like,GSDMD,195,53,46,191.64595123349312,0.2358974358974359,0.9827997499153494
20,normal,0.3,AT2-like,IL1A,195,0,0,0.0,0.0,0.0
20,normal,0.3,AT2-like,IL1B,195,0,0,0.0,0.0,0.0
20,normal,0.3,AT2-like,IL1R1,195,199,99,805.0859349713588,0.5076923076923077,4.128645820365943
20,normal,0.3,AT2-like,IL1R2,195,0,0,0.0,0.0,0.0
20,normal,0.3,AT2-like,IL1RAP,195,11,9,37.62985819380777,0.046153846153846156,0.19297363176311677
20,normal,0.3,AT2-like,IL1RN,195,0,0,0.0,0.0,0.0
20,normal,0.3,AT2-like,NLRP3,195,1,1,6.349206349206349,0.005128205128205128,0.03256003256003256
20,normal,0.3,AT2-like,PYCARD,195,4,3,10.422659091754673,0.015384615384615385,0.05344953380387012
20,normal,0.3,AT2-like,SIGIRR,195,73,57,287.0223773599665,0.2923076923076923,1.4719096274870078
20,normal,0.3,Fibroblasts,GSDMD,184,84,61,458.7162898751419,0.33152173913043476,2.4930233145388145
20,normal,0.3,Fibroblasts,IL1A,184,0,0,0.0,0.0,0.0
20,normal,0.3,Fibroblasts,IL1B,184,0,0,0.0,0.0,0.0
20,normal,0.3,Fibroblasts,IL1R1,184,94,56,462.05279870484753,0.30434782608695654,2.511156514700258
20,normal,0.3,Fibroblasts,IL1R2,184,1,1,6.872852233676976,0.005434782608695652,0.0373524577917227
20,normal,0.3,Fibroblasts,IL1RAP,184,17,14,88.42179138127392,0.07608695652173914,0.48055321402866263
20,normal,0.3,Fibroblasts,IL1RN,184,1,1,5.007511266900351,0.005434782608695652,0.027214735146197558
20,normal,0.3,Fibroblasts,NLRP3,184,0,0,0.0,0.0,0.0
20,normal,0.3,Fibroblasts,PYCARD,184,2,2,13.818195230417418,0.010869565217391304,0.0750988871218338
20,normal,0.3,Fibroblasts,SIGIRR,184,5,3,22.949339190613003,0.016304347826086956,0.12472466951420111
20,normal,0.3,Macrophages,GSDMD,48,89,28,117.03841517307376,0.5833333333333334,2.4383003161057033
20,normal,0.3,Macrophages,IL1A,48,42,9,38.02912154604582,0.1875,0.7922733655426213
20,normal,0.3,Macrophages,IL1B,48,16,7,12.249827010278343,0.14583333333333334,0.2552047293807988
20,normal,0.3,Macrophages,IL1R1,48,6,4,9.80864218882189,0.08333333333333333,0.20434671226712273
20,normal,0.3,Macrophages,IL1R2,48,0,0,0.0,0.0,0.0
20,normal,0.3,Macrophages,IL1RAP,48,40,14,25.996987993698045,0.2916666666666667,0.541603916535376
20,normal,0.3,Macrophages,IL1RN,48,37,16,36.23883479434225,0.3333333333333333,0.7549757248821303
20,normal,0.3,Macrophages,NLRP3,48,1,1,0.332524191134905,0.020833333333333332,0.0069275873153105206
20,normal,0.3,Macrophages,PYCARD,48,107,22,72.0816633508824,0.4583333333333333,1.50170131981005
20,normal,0.3,Macrophages,SIGIRR,48,7,6,6.422235008891974,0.125,0.13379656268524945
20,normal,0.3,Other assigned,GSDMD,484,281,192,2009.7131505696161,0.39669421487603307,4.152299897871107
20,normal,0.3,Other assigned,IL1A,484,5,2,12.297624371583545,0.004132231404958678,0.025408314817321375
20,normal,0.3,Other assigned,IL1B,484,1,1,4.084967320261438,0.002066115702479339,0.008440015124507103
20,normal,0.3,Other assigned,IL1R1,484,122,68,847.1876714825007,0.14049586776859505,1.7503877509969024
20,normal,0.3,Other assigned,IL1R2,484,0,0,0.0,0.0,0.0
20,normal,0.3,Other assigned,IL1RAP,484,21,18,148.68876122804164,0.0371900826446281,0.30720818435545794
20,normal,0.3,Other assigned,IL1RN,484,1,1,5.717552887364208,0.002066115702479339,0.011813125800339273
20,normal,0.3,Other assigned,NLRP3,484,4,4,31.446618063897223,0.008264462809917356,0.06497235137168848
20,normal,0.3,Other assigned,PYCARD,484,7,7,47.27283384674698,0.014462809917355372,0.09767114431146069
20,normal,0.3,Other assigned,SIGIRR,484,197,139,1403.2393351029093,0.2871900826446281,2.899254824592788
20,normal,0.3,Other epithelial,GSDMD,121,47,35,196.46053127263212,0.2892561983471074,1.6236407543192737
20,normal,0.3,Other epithelial,IL1A,121,0,0,0.0,0.0,0.0
20,normal,0.3,Other epithelial,IL1B,121,0,0,0.0,0.0,0.0
20,normal,0.3,Other epithelial,IL1R1,121,57,37,211.73512581220166,0.30578512396694213,1.7498770728281128
20,normal,0.3,Other epithelial,IL1R2,121,0,0,0.0,0.0,0.0
20,normal,0.3,Other epithelial,IL1RAP,121,4,4,11.205319730801246,0.03305785123966942,0.09260594818844005
20,normal,0.3,Other epithelial,IL1RN,121,0,0,0.0,0.0,0.0
20,normal,0.3,Other epithelial,NLRP3,121,0,0,0.0,0.0,0.0
20,normal,0.3,Other epithelial,PYCARD,121,5,5,23.206686161582727,0.04132231404958678,0.19179079472382418
20,normal,0.3,Other epithelial,SIGIRR,121,38,29,128.8113602948576,0.2396694214876033,1.0645566966517157
20,normal,0.3,Other myeloid,GSDMD,48,29,18,146.84138403108088,0.375,3.0591955006475184
20,normal,0.3,Other myeloid,IL1A,48,1,1,6.0938452163315056,0.020833333333333332,0.12695510867357304
20,normal,0.3,Other myeloid,IL1B,48,26,4,155.89277454622544,0.08333333333333333,3.247766136379697
20,normal,0.3,Other myeloid,IL1R1,48,2,2,10.011490486892077,0.041666666666666664,0.20857271847691827
20,normal,0.3,Other myeloid,IL1R2,48,0,0,0.0,0.0,0.0
20,normal,0.3,Other myeloid,IL1RAP,48,2,2,10.409573937830087,0.041666666666666664,0.2168661237047935
20,normal,0.3,Other myeloid,IL1RN,48,0,0,0.0,0.0,0.0
20,normal,0.3,Other myeloid,NLRP3,48,6,5,22.85850259427467,0.10416666666666667,0.4762188040473889
20,normal,0.3,Other myeloid,PYCARD,48,8,6,31.751790719190787,0.125,0.6614956399831414
20,normal,0.3,Other myeloid,SIGIRR,48,17,14,104.75292147675457,0.2916666666666667,2.18235253076572
20,normal,0.3,Unassigned,GSDMD,336,198,132,1076.2967345017948,0.39285714285714285,3.203264090779151
20,normal,0.3,Unassigned,IL1A,336,13,3,28.15560564248044,0.008928571428571428,0.08379644536452513
20,normal,0.3,Unassigned,IL1B,336,10,7,39.32069780985702,0.020833333333333332,0.11702588633886019
20,normal,0.3,Unassigned,IL1R1,336,94,50,449.24708681025686,0.1488095238095238,1.3370449012210026
20,normal,0.3,Unassigned,IL1R2,336,4,4,15.772451081658732,0.011904761904761904,0.04694181869541289
20,normal,0.3,Unassigned,IL1RAP,336,34,24,143.37749582661948,0.07142857142857142,0.4267187375792246
20,normal,0.3,Unassigned,IL1RN,336,27,7,46.15123171927459,0.020833333333333332,0.13735485630736485
20,normal,0.3,Unassigned,NLRP3,336,41,26,247.44691319859743,0.07738095238095238,0.7364491464243971
20,normal,0.3,Unassigned,PYCARD,336,28,23,101.22391291057288,0.06845238095238096,0.30126164556718116
20,normal,0.3,Unassigned,SIGIRR,336,108,75,684.8674798224326,0.22321428571428573,2.0382960709000972
21,AIS,0.2,AT2-like,GSDMD,2825,1104,817,2800.0053648256385,0.28920353982300884,0.9911523415311995
21,AIS,0.2,AT2-like,IL1A,2825,7,7,24.008503954678417,0.00247787610619469,0.008498585470682626
21,AIS,0.2,AT2-like,IL1B,2825,14,14,50.24078212385395,0.00495575221238938,0.017784347654461574
21,AIS,0.2,AT2-like,IL1R1,2825,2461,1351,6492.95811366271,0.47823008849557525,2.298392252623968
21,AIS,0.2,AT2-like,IL1R2,2825,1,1,1.4667057788207685,0.00035398230088495576,0.0005191878863082366
21,AIS,0.2,AT2-like,IL1RAP,2825,154,139,411.22042049810784,0.049203539823008846,0.14556475061879923
21,AIS,0.2,AT2-like,IL1RN,2825,42,40,93.27105513124712,0.01415929203539823,0.03301630270132642
21,AIS,0.2,AT2-like,NLRP3,2825,8,8,19.600896300057144,0.002831858407079646,0.0069383703717016436
21,AIS,0.2,AT2-like,PYCARD,2825,183,162,443.0114703495851,0.05734513274336283,0.1568182195927735
21,AIS,0.2,AT2-like,SIGIRR,2825,1153,837,2925.381292204066,0.29628318584070795,1.0355332007802003
21,AIS,0.2,Fibroblasts,GSDMD,1787,546,427,2134.974544674949,0.23894795747062114,1.1947255426272798
21,AIS,0.2,Fibroblasts,IL1A,1787,5,4,20.47187612571028,0.002238388360380526,0.011456002308735468
21,AIS,0.2,Fibroblasts,IL1B,1787,9,8,31.839839684208698,0.004476776720761052,0.01781748163637868
21,AIS,0.2,Fibroblasts,IL1R1,1787,1866,913,7185.175686921843,0.5109121432568551,4.020803406223751
21,AIS,0.2,Fibroblasts,IL1R2,1787,6,5,18.06588551585532,0.0027979854504756574,0.010109616964664421
21,AIS,0.2,Fibroblasts,IL1RAP,1787,133,123,507.46487472605173,0.06883044208170118,0.283975867222189
21,AIS,0.2,Fibroblasts,IL1RN,1787,13,12,50.61679282311007,0.006715165081141578,0.02832500997376053
21,AIS,0.2,Fibroblasts,NLRP3,1787,18,11,37.09015613769772,0.006155567991046447,0.020755543445829725
21,AIS,0.2,Fibroblasts,PYCARD,1787,65,52,205.68372142352982,0.029099048684946838,0.11510001198854494
21,AIS,0.2,Fibroblasts,SIGIRR,1787,104,79,291.16976710166153,0.04420817011751539,0.16293775439376695
21,AIS,0.2,Macrophages,GSDMD,893,1658,611,1155.7273200593027,0.6842105263157895,1.294207525262377
21,AIS,0.2,Macrophages,IL1A,893,462,220,276.5285029770113,0.24636058230683092,0.3096623773538761
21,AIS,0.2,Macrophages,IL1B,893,851,309,484.1318309210928,0.3460246360582307,0.5421409080863301
21,AIS,0.2,Macrophages,IL1R1,893,117,86,108.42917952880858,0.09630459126539753,0.12142125367167814
21,AIS,0.2,Macrophages,IL1R2,893,3,3,3.2550880430758315,0.0033594624860022394,0.003645115389782566
21,AIS,0.2,Macrophages,IL1RAP,893,727,374,470.443341657911,0.41881298992161253,0.5268122526964288
21,AIS,0.2,Macrophages,IL1RN,893,1735,466,1010.284338112055,0.5218365061590146,1.1313374446943505
21,AIS,0.2,Macrophages,NLRP3,893,103,75,174.04058806635854,0.083986562150056,0.19489427555023353
21,AIS,0.2,Macrophages,PYCARD,893,4016,712,2444.944087540373,0.7973124300111982,2.737899314154953
21,AIS,0.2,Macrophages,SIGIRR,893,325,236,263.76272117294894,0.2642777155655095,0.29536698899546354
21,AIS,0.2,Other assigned,GSDMD,4081,1923,1390,10257.56391941189,0.3406027934329821,2.513492751632416
21,AIS,0.2,Other assigned,IL1A,4081,6,6,28.666760624665713,0.001470227885322225,0.007024445142040116
21,AIS,0.2,Other assigned,IL1B,4081,10,10,33.19610970529435,0.002450379808870375,0.008134307695489916
21,AIS,0.2,Other assigned,IL1R1,4081,1077,601,5254.227940573859,0.14726782651310955,1.2874854056784757
21,AIS,0.2,Other assigned,IL1R2,4081,11,9,42.28811947908608,0.0022053418279833373,0.010362195412665053
21,AIS,0.2,Other assigned,IL1RAP,4081,128,113,717.9414674466682,0.027689291840235237,0.17592292757820832
21,AIS,0.2,Other assigned,IL1RN,4081,21,20,121.34661640207256,0.00490075961774075,0.029734529870637724
21,AIS,0.2,Other assigned,NLRP3,4081,46,42,267.9779027785681,0.010291595197255575,0.06566476421920316
21,AIS,0.2,Other assigned,PYCARD,4081,197,167,922.197721047417,0.04092134280813526,0.22597346754408648
21,AIS,0.2,Other assigned,SIGIRR,4081,1777,1268,10568.139545698969,0.3107081597647635,2.5895955760105287
21,AIS,0.2,Other epithelial,GSDMD,1262,597,390,1427.5621277430187,0.3090332805071315,1.1311902755491432
21,AIS,0.2,Other epithelial,IL1A,1262,3,3,8.960973206373001,0.002377179080824089,0.007100612683338353
21,AIS,0.2,Other epithelial,IL1B,1262,10,10,14.830611268301285,0.00792393026941363,0.011751672954279941
21,AIS,0.2,Other epithelial,IL1R1,1262,498,300,1200.5510049013917,0.23771790808240886,0.9513082447713088
21,AIS,0.2,Other epithelial,IL1R2,1262,3,3,9.899120468993573,0.002377179080824089,0.007843994032483021
21,AIS,0.2,Other epithelial,IL1RAP,1262,65,58,182.0882644160011,0.04595879556259905,0.14428547101109437
21,AIS,0.2,Other epithelial,IL1RN,1262,25,23,43.152529648261634,0.018225039619651346,0.034193763588162944
21,AIS,0.2,Other epithelial,NLRP3,1262,7,6,27.236337282807156,0.004754358161648178,0.02158188374231946
21,AIS,0.2,Other epithelial,PYCARD,1262,111,87,242.0317929464635,0.06893819334389857,0.19178430502889343
21,AIS,0.2,Other epithelial,SIGIRR,1262,529,323,1154.8633886897292,0.2559429477020602,0.9151056962676143
21,AIS,0.2,Other myeloid,GSDMD,667,220,174,1011.4202057152964,0.2608695652173913,1.5163721225116888
21,AIS,0.2,Other myeloid,IL1A,667,2,2,9.591294160057679,0.0029985007496251873,0.014379751364404315
21,AIS,0.2,Other myeloid,IL1B,667,147,29,326.6871133198217,0.043478260869565216,0.489785777091187
21,AIS,0.2,Other myeloid,IL1R1,667,12,11,64.43273109675708,0.01649175412293853,0.09660079624701212
21,AIS,0.2,Other myeloid,IL1R2,667,8,5,21.824194067760637,0.0074962518740629685,0.03271993113607292
21,AIS,0.2,Other myeloid,IL1RAP,667,41,34,164.89908677417364,0.050974512743628186,0.24722501765243424
21,AIS,0.2,Other myeloid,IL1RN,667,51,36,194.67088021013043,0.053973013493253376,0.2918603901201356
21,AIS,0.2,Other myeloid,NLRP3,667,110,60,349.16687199743444,0.08995502248875563,0.5234885637142945
21,AIS,0.2,Other myeloid,PYCARD,667,191,137,699.5145289320591,0.20539730134932535,1.0487474196882445
21,AIS,0.2,Other myeloid,SIGIRR,667,181,148,843.642521452566,0.22188905547226387,1.2648313664956012
21,AIS,0.2,Unassigned,GSDMD,4746,2938,1697,8495.167323681084,0.35756426464391067,1.7899636164519772
21,AIS,0.2,Unassigned,IL1A,4746,298,127,269.3576412391249,0.02675937631689844,0.05675466524212493
21,AIS,0.2,Unassigned,IL1B,4746,751,246,1166.5838643331954,0.051833122629582805,0.2458035955190045
21,AIS,0.2,Unassigned,IL1R1,4746,1947,996,5340.473244815237,0.20986093552465235,1.1252577422703829
21,AIS,0.2,Unassigned,IL1R2,4746,152,74,482.76192381944526,0.015592077538980193,0.1017197479602708
21,AIS,0.2,Unassigned,IL1RAP,4746,676,490,1473.2617513434918,0.10324483775811209,0.3104217765156957
21,AIS,0.2,Unassigned,IL1RN,4746,1029,329,1116.2777437751415,0.06932153392330384,0.23520390724297124
21,AIS,0.2,Unassigned,NLRP3,4746,582,366,2042.0904847633851,0.07711757269279393,0.43027612405465343
21,AIS,0.2,Unassigned,PYCARD,4746,2242,836,2998.6386820076245,0.17614833544037084,0.6318244167736251
21,AIS,0.2,Unassigned,SIGIRR,4746,2053,1350,8564.654656957577,0.28445006321112515,1.8046048581874372
21,AIS,0.3,AT2-like,GSDMD,2951,1189,861,2931.407534113486,0.2917655032192477,0.9933607367378806
21,AIS,0.3,AT2-like,IL1A,2951,8,8,28.48879069302967,0.0027109454422229754,0.009653944660464138
21,AIS,0.3,AT2-like,IL1B,2951,15,15,51.223679705925896,0.005083022704168078,0.017358075129083664
21,AIS,0.3,AT2-like,IL1R1,2951,2580,1405,6706.579736911073,0.47610979329041003,2.2726464713355043
21,AIS,0.3,AT2-like,IL1R2,2951,1,1,1.4667057788207685,0.00033886818027787193,0.0004970199182720327
21,AIS,0.3,AT2-like,IL1RAP,2951,168,151,441.3814038714093,0.05116909522195866,0.1495701131383969
21,AIS,0.3,AT2-like,IL1RN,2951,53,44,103.3261307250703,0.014910199932226365,0.03501393789395808
21,AIS,0.3,AT2-like,NLRP3,2951,9,9,20.10285393483277,0.003049813622500847,0.006812217531288638
21,AIS,0.3,AT2-like,PYCARD,2951,196,172,460.41354867133055,0.058285327007793965,0.1560195014135312
21,AIS,0.3,AT2-like,SIGIRR,2951,1222,884,3077.3436540868006,0.29955947136563876,1.042813844150051
21,AIS,0.3,Fibroblasts,GSDMD,1952,596,469,2291.5434884619754,0.24026639344262296,1.173946459253061
21,AIS,0.3,Fibroblasts,IL1A,1952,5,4,20.47187612571028,0.0020491803278688526,0.010487641457843382
21,AIS,0.3,Fibroblasts,IL1B,1952,9,8,31.839839684208698,0.004098360655737705,0.01631139328084462
21,AIS,0.3,Fibroblasts,IL1R1,1952,2075,993,7814.40484972002,0.5087090163934426,4.003281173012305
21,AIS,0.3,Fibroblasts,IL1R2,1952,6,5,18.06588551585532,0.0025614754098360654,0.00925506430115539
21,AIS,0.3,Fibroblasts,IL1RAP,1952,146,135,581.7606515257742,0.06915983606557377,0.2980331206586958
21,AIS,0.3,Fibroblasts,IL1RN,1952,16,15,67.16670777339786,0.007684426229508197,0.034409174064240704
21,AIS,0.3,Fibroblasts,NLRP3,1952,22,14,56.50073222292346,0.007172131147540984,0.028945047245350134
21,AIS,0.3,Fibroblasts,PYCARD,1952,71,58,228.2015201451167,0.02971311475409836,0.11690651646778519
21,AIS,0.3,Fibroblasts,SIGIRR,1952,112,86,323.950582753632,0.04405737704918033,0.16595829034509835
21,AIS,0.3,Macrophages,GSDMD,1207,2093,782,1614.285861299474,0.647887323943662,1.3374365048048666
21,AIS,0.3,Macrophages,IL1A,1207,602,274,367.9447566586685,0.22700911350455674,0.3048423833128985
21,AIS,0.3,Macrophages,IL1B,1207,1113,380,679.8330340177301,0.3148301574150787,0.5632419503046646
21,AIS,0.3,Macrophages,IL1R1,1207,145,108,138.08436041568558,0.08947804473902236,0.1144029498058704
21,AIS,0.3,Macrophages,IL1R2,1207,6,6,8.837405348187088,0.004971002485501243,0.0073217939918699985
21,AIS,0.3,Macrophages,IL1RAP,1207,878,474,616.0601611849231,0.39270919635459817,0.5104060987447582
21,AIS,0.3,Macrophages,IL1RN,1207,2225,558,1277.8008376809657,0.4623032311516156,1.0586585233479417
21,AIS,0.3,Macrophages,NLRP3,1207,148,111,278.1015635843405,0.09196354598177299,0.23040726063325642
21,AIS,0.3,Macrophages,PYCARD,1207,4800,899,3051.00900083336,0.7448218724109362,2.527762221071549
21,AIS,0.3,Macrophages,SIGIRR,1207,408,300,382.2978171167894,0.24855012427506215,0.31673389984820993
21,AIS,0.3,Other assigned,GSDMD,4660,2172,1564,11717.177479052656,0.3356223175965665,2.5144157680370505
21,AIS,0.3,Other assigned,IL1A,4660,7,7,38.208745357490145,0.0015021459227467812,0.008199301578860545
21,AIS,0.3,Other assigned,IL1B,4660,14,12,48.885593457651915,0.002575107296137339,0.010490470699066935
21,AIS,0.3,Other assigned,IL1R1,4660,1160,656,5612.1583314017735,0.1407725321888412,1.2043258221892217
21,AIS,0.3,Other assigned,IL1R2,4660,13,11,48.68886749346198,0.0023605150214592273,0.010448254826923171
21,AIS,0.3,Other assigned,IL1RAP,4660,147,132,810.6322053556188,0.02832618025751073,0.17395540887459632
21,AIS,0.3,Other assigned,IL1RN,4660,31,27,169.5456396839235,0.0057939914163090125,0.03638318448152865
21,AIS,0.3,Other assigned,NLRP3,4660,57,51,339.63409323588957,0.01094420600858369,0.07288285262572737
21,AIS,0.3,Other assigned,PYCARD,4660,219,187,1043.5670781433441,0.04012875536480687,0.22394143307797085
21,AIS,0.3,Other assigned,SIGIRR,4660,2139,1504,12795.30579754403,0.32274678111587984,2.745773776297002
21,AIS,0.3,Other epithelial,GSDMD,1340,639,418,1521.360051502134,0.3119402985074627,1.1353433220165179
21,AIS,0.3,Other epithelial,IL1A,1340,3,3,8.960973206373001,0.002238805970149254,0.006687293437591792
21,AIS,0.3,Other epithelial,IL1B,1340,10,10,14.830611268301285,0.007462686567164179,0.011067620349478571
21,AIS,0.3,Other epithelial,IL1R1,1340,560,326,1308.2852647485313,0.24328358208955222,0.9763322871257696
21,AIS,0.3,Other epithelial,IL1R2,1340,3,3,9.899120468993573,0.002238805970149254,0.00738740333506983
21,AIS,0.3,Other epithelial,IL1RAP,1340,72,65,204.18720521747346,0.048507462686567165,0.1523785113563235
21,AIS,0.3,Other epithelial,IL1RN,1340,26,24,46.920427161449275,0.01791044776119403,0.03501524415033528
21,AIS,0.3,Other epithelial,NLRP3,1340,8,7,29.046619686862186,0.0052238805970149255,0.021676581855867304
21,AIS,0.3,Other epithelial,PYCARD,1340,114,90,245.27828223501157,0.06716417910447761,0.18304349420523253
21,AIS,0.3,Other epithelial,SIGIRR,1340,564,344,1228.9101151163977,0.25671641791044775,0.9170971008331327
21,AIS,0.3,Other myeloid,GSDMD,722,234,183,1057.3291667892836,0.25346260387811637,1.4644448293480383
21,AIS,0.3,Other myeloid,IL1A,722,2,2,9.591294160057679,0.002770083102493075,0.013284340941908142
21,AIS,0.3,Other myeloid,IL1B,722,173,37,395.53538014330013,0.05124653739612189,0.5478329364865653
